PESO INICIAL;PESO FINAL;CEP INICIAL;CEP FINAL;VALOR DO FRETE;TEMPO DE ENTREGA
;50.00;11750000;11759999;90,89;16
;60.00;11750000;11759999;114;16
;70.00;11750000;11759999;114;16
;80.00;11750000;11759999;121,18;16
;90.00;11750000;11759999;121,18;16
;100.00;11750000;11759999;121,18;16
;10.00;11750000;11759999;48,53;5
;20.00;11750000;11759999;57,72;5
;35.00;11750000;11759999;70,77;5
;50.00;11750000;11759999;83,12;5
;70.00;11750000;11759999;92,58;5
;10.00;11760000;11789999;59,3;16
;20.00;11760000;11789999;67,8;16
;30.00;11760000;11789999;67,8;16
;40.00;11760000;11789999;90,89;16
;50.00;11760000;11789999;90,89;16
;60.00;11760000;11789999;114;16
;70.00;11760000;11789999;114;16
;80.00;11760000;11789999;121,18;16
;90.00;11760000;11789999;121,18;16
;100.00;11760000;11789999;121,18;16
;10.00;11760000;11789999;48,53;8
;20.00;11760000;11789999;57,72;8
;35.00;11760000;11789999;70,77;8
;50.00;11760000;11789999;83,12;8
;70.00;11760000;11789999;92,58;8
;10.00;11790000;11799999;59,3;16
;20.00;11790000;11799999;67,8;16
;30.00;11790000;11799999;67,8;16
;40.00;11790000;11799999;90,89;16
;50.00;11790000;11799999;90,89;16
;60.00;11790000;11799999;114;16
;70.00;11790000;11799999;114;16
;80.00;11790000;11799999;121,18;16
;90.00;11790000;11799999;121,18;16
;100.00;11790000;11799999;121,18;16
;10.00;11790000;11799999;48,53;8
;20.00;11790000;11799999;57,72;8
;35.00;11790000;11799999;70,77;8
;50.00;11790000;11799999;83,12;8
;70.00;11790000;11799999;92,58;8
;10.00;11800000;11849999;59,3;16
;20.00;11800000;11849999;67,8;16
;30.00;11800000;11849999;67,8;16
;40.00;11800000;11849999;90,89;16
;50.00;11800000;11849999;90,89;16
;60.00;11800000;11849999;114;16
;70.00;11800000;11849999;114;16
;80.00;11800000;11849999;121,18;16
;90.00;11800000;11849999;121,18;16
;100.00;11800000;11849999;121,18;16
;10.00;11800000;11849999;48,53;8
;20.00;11800000;11849999;57,72;8
;35.00;11800000;11849999;70,77;8
;50.00;11800000;11849999;83,12;8
;70.00;11800000;11849999;92,58;8
;10.00;11850000;11899999;59,3;16
;20.00;11850000;11899999;67,8;16
;30.00;11850000;11899999;67,8;16
;40.00;11850000;11899999;90,89;16
;50.00;11850000;11899999;90,89;16
;60.00;11850000;11899999;114;16
;70.00;11850000;11899999;114;16
;80.00;11850000;11899999;121,18;16
;90.00;11850000;11899999;121,18;16
;100.00;11850000;11899999;121,18;16
;10.00;11850000;11899999;48,53;8
;20.00;11850000;11899999;57,72;8
;35.00;11850000;11899999;70,77;8
;50.00;11850000;11899999;83,12;8
;70.00;11850000;11899999;92,58;8
;10.00;11900000;11909999;59,3;16
;20.00;11900000;11909999;67,8;16
;30.00;11900000;11909999;67,8;16
;40.00;11900000;11909999;90,89;16
;50.00;11900000;11909999;90,89;16
;60.00;11900000;11909999;114;16
;70.00;11900000;11909999;114;16
;80.00;11900000;11909999;121,18;16
;90.00;11900000;11909999;121,18;16
;100.00;11900000;11909999;121,18;16
;10.00;11900000;11909999;48,53;7
;20.00;11900000;11909999;57,72;7
;35.00;11900000;11909999;70,77;7
;50.00;11900000;11909999;83,12;7
;70.00;11900000;11909999;92,58;7
;10.00;11910000;11919999;59,3;16
;20.00;11910000;11919999;67,8;16
;30.00;11910000;11919999;67,8;16
;40.00;11910000;11919999;90,89;16
;50.00;11910000;11919999;90,89;16
;60.00;11910000;11919999;114;16
;70.00;11910000;11919999;114;16
;80.00;11910000;11919999;121,18;16
;90.00;11910000;11919999;121,18;16
;100.00;11910000;11919999;121,18;16
;10.00;11910000;11919999;48,53;8
;20.00;11910000;11919999;57,72;8
;35.00;11910000;11919999;70,77;8
;50.00;11910000;11919999;83,12;8
;70.00;11910000;11919999;92,58;8
;10.00;11920000;11924999;59,3;16
;20.00;11920000;11924999;67,8;16
;30.00;11920000;11924999;67,8;16
;40.00;11920000;11924999;90,89;16
;50.00;11920000;11924999;90,89;16
;60.00;11920000;11924999;114;16
;70.00;11920000;11924999;114;16
;80.00;11920000;11924999;121,18;16
;90.00;11920000;11924999;121,18;16
;100.00;11920000;11924999;121,18;16
;10.00;11920000;11924999;48,53;8
;20.00;11920000;11924999;57,72;8
;35.00;11920000;11924999;70,77;8
;50.00;11920000;11924999;83,12;8
;70.00;11920000;11924999;92,58;8
;10.00;11925000;11929999;59,3;16
;20.00;11925000;11929999;67,8;16
;30.00;11925000;11929999;67,8;16
;40.00;11925000;11929999;90,89;16
;50.00;11925000;11929999;90,89;16
;60.00;11925000;11929999;114;16
;70.00;11925000;11929999;114;16
;80.00;11925000;11929999;121,18;16
;90.00;11925000;11929999;121,18;16
;100.00;11925000;11929999;121,18;16
;10.00;11925000;11929999;48,53;8
;20.00;11925000;11929999;57,72;8
;35.00;11925000;11929999;70,77;8
;50.00;11925000;11929999;83,12;8
;70.00;11925000;11929999;92,58;8
;10.00;11930000;11939999;59,3;16
;20.00;11930000;11939999;67,8;16
;30.00;11930000;11939999;67,8;16
;40.00;11930000;11939999;90,89;16
;50.00;11930000;11939999;90,89;16
;60.00;11930000;11939999;114;16
;70.00;11930000;11939999;114;16
;80.00;11930000;11939999;121,18;16
;90.00;11930000;11939999;121,18;16
;100.00;11930000;11939999;121,18;16
;10.00;11930000;11939999;48,53;8
;20.00;11930000;11939999;57,72;8
;35.00;11930000;11939999;70,77;8
;50.00;11930000;11939999;83,12;8
;70.00;11930000;11939999;92,58;8
;10.00;11940000;11949999;59,3;16
;20.00;11940000;11949999;67,8;16
;30.00;11940000;11949999;67,8;16
;40.00;11940000;11949999;90,89;16
;50.00;11940000;11949999;90,89;16
;60.00;11940000;11949999;114;16
;70.00;11940000;11949999;114;16
;80.00;11940000;11949999;121,18;16
;90.00;11940000;11949999;121,18;16
;100.00;11940000;11949999;121,18;16
;10.00;11940000;11949999;48,53;8
;20.00;11940000;11949999;57,72;8
;35.00;11940000;11949999;70,77;8
;50.00;11940000;11949999;83,12;8
;70.00;11940000;11949999;92,58;8
;10.00;11950000;11954999;59,3;16
;20.00;11950000;11954999;67,8;16
;30.00;11950000;11954999;67,8;16
;40.00;11950000;11954999;90,89;16
;50.00;11950000;11954999;90,89;16
;60.00;11950000;11954999;114;16
;70.00;11950000;11954999;114;16
;80.00;11950000;11954999;121,18;16
;90.00;11950000;11954999;121,18;16
;100.00;11950000;11954999;121,18;16
;10.00;11950000;11954999;48,53;7
;20.00;11950000;11954999;57,72;7
;35.00;11950000;11954999;70,77;7
;50.00;11950000;11954999;83,12;7
;70.00;11950000;11954999;92,58;7
;10.00;11955000;11959999;59,3;16
;20.00;11955000;11959999;67,8;16
;30.00;11955000;11959999;67,8;16
;40.00;11955000;11959999;90,89;16
;50.00;11955000;11959999;90,89;16
;60.00;11955000;11959999;114;16
;70.00;11955000;11959999;114;16
;80.00;11955000;11959999;121,18;16
;90.00;11955000;11959999;121,18;16
;100.00;11955000;11959999;121,18;16
;10.00;11955000;11959999;48,53;9
;20.00;11955000;11959999;57,72;9
;35.00;11955000;11959999;70,77;9
;50.00;11955000;11959999;83,12;9
;70.00;11955000;11959999;92,58;9
;10.00;11960000;11989999;48,53;8
;20.00;11960000;11989999;57,72;8
;35.00;11960000;11989999;70,77;8
;50.00;11960000;11989999;83,12;8
;70.00;11960000;11989999;92,58;8
;10.00;11990000;11999999;59,3;16
;20.00;11990000;11999999;67,8;16
;30.00;11990000;11999999;67,8;16
;40.00;11990000;11999999;90,89;16
;50.00;11990000;11999999;90,89;16
;60.00;11990000;11999999;114;16
;70.00;11990000;11999999;114;16
;80.00;11990000;11999999;121,18;16
;90.00;11990000;11999999;121,18;16
;100.00;11990000;11999999;121,18;16
;10.00;11990000;11999999;48,53;8
;20.00;11990000;11999999;57,72;8
;35.00;11990000;11999999;70,77;8
;50.00;11990000;11999999;83,12;8
;70.00;11990000;11999999;92,58;8
;10.00;12000001;12119999;59,3;16
;20.00;12000001;12119999;67,8;16
;30.00;12000001;12119999;67,8;16
;40.00;12000001;12119999;90,89;16
;50.00;12000001;12119999;90,89;16
;60.00;12000001;12119999;114;16
;70.00;12000001;12119999;114;16
;80.00;12000001;12119999;121,18;16
;90.00;12000001;12119999;121,18;16
;100.00;12000001;12119999;121,18;16
;10.00;12000001;12119999;48,53;4
;20.00;12000001;12119999;57,72;4
;35.00;12000001;12119999;70,77;4
;50.00;12000001;12119999;83,12;4
;70.00;12000001;12119999;92,58;4
;10.00;12120000;12129999;48,53;7
;20.00;12120000;12129999;57,72;7
;35.00;12120000;12129999;70,77;7
;50.00;12120000;12129999;83,12;7
;70.00;12120000;12129999;92,58;7
;10.00;12120001;12129999;59,3;16
;20.00;12120001;12129999;67,8;16
;30.00;12120001;12129999;67,8;16
;40.00;12120001;12129999;90,89;16
;50.00;12120001;12129999;90,89;16
;60.00;12120001;12129999;114;16
;70.00;12120001;12129999;114;16
;80.00;12120001;12129999;121,18;16
;90.00;12120001;12129999;121,18;16
;100.00;12120001;12129999;121,18;16
;10.00;12130000;12139999;59,3;16
;20.00;12130000;12139999;67,8;16
;30.00;12130000;12139999;67,8;16
;40.00;12130000;12139999;90,89;16
;50.00;12130000;12139999;90,89;16
;60.00;12130000;12139999;114;16
;70.00;12130000;12139999;114;16
;80.00;12130000;12139999;121,18;16
;90.00;12130000;12139999;121,18;16
;100.00;12130000;12139999;121,18;16
;10.00;12130000;12139999;48,53;8
;20.00;12130000;12139999;57,72;8
;35.00;12130000;12139999;70,77;8
;50.00;12130000;12139999;83,12;8
;70.00;12130000;12139999;92,58;8
;10.00;12140000;12169999;59,3;16
;20.00;12140000;12169999;67,8;16
;30.00;12140000;12169999;67,8;16
;40.00;12140000;12169999;90,89;16
;50.00;12140000;12169999;90,89;16
;60.00;12140000;12169999;114;16
;70.00;12140000;12169999;114;16
;80.00;12140000;12169999;121,18;16
;90.00;12140000;12169999;121,18;16
;100.00;12140000;12169999;121,18;16
;10.00;12140000;12169999;48,53;8
;20.00;12140000;12169999;57,72;8
;35.00;12140000;12169999;70,77;8
;50.00;12140000;12169999;83,12;8
;70.00;12140000;12169999;92,58;8
;10.00;12170000;12179999;59,3;16
;20.00;12170000;12179999;67,8;16
;30.00;12170000;12179999;67,8;16
;40.00;12170000;12179999;90,89;16
;50.00;12170000;12179999;90,89;16
;60.00;12170000;12179999;114;16
;70.00;12170000;12179999;114;16
;80.00;12170000;12179999;121,18;16
;90.00;12170000;12179999;121,18;16
;100.00;12170000;12179999;121,18;16
;10.00;12170000;12179999;48,53;8
;20.00;12170000;12179999;57,72;8
;35.00;12170000;12179999;70,77;8
;50.00;12170000;12179999;83,12;8
;70.00;12170000;12179999;92,58;8
;10.00;12180000;12199999;59,3;16
;20.00;12180000;12199999;67,8;16
;30.00;12180000;12199999;67,8;16
;40.00;12180000;12199999;90,89;16
;50.00;12180000;12199999;90,89;16
;60.00;12180000;12199999;114;16
;70.00;12180000;12199999;114;16
;80.00;12180000;12199999;121,18;16
;90.00;12180000;12199999;121,18;16
;100.00;12180000;12199999;121,18;16
;10.00;12180000;12199999;48,53;8
;20.00;12180000;12199999;57,72;8
;35.00;12180000;12199999;70,77;8
;50.00;12180000;12199999;83,12;8
;70.00;12180000;12199999;92,58;8
;10.00;12200001;12249999;59,3;16
;20.00;12200001;12249999;67,8;16
;30.00;12200001;12249999;67,8;16
;40.00;12200001;12249999;90,89;16
;50.00;12200001;12249999;90,89;16
;60.00;12200001;12249999;114;16
;70.00;12200001;12249999;114;16
;80.00;12200001;12249999;121,18;16
;90.00;12200001;12249999;121,18;16
;100.00;12200001;12249999;121,18;16
;10.00;12200001;12249999;48,53;4
;20.00;12200001;12249999;57,72;4
;35.00;12200001;12249999;70,77;4
;50.00;12200001;12249999;83,12;4
;70.00;12200001;12249999;92,58;4
;10.00;12250000;12259999;59,3;10
;20.00;12250000;12259999;67,8;10
;30.00;12250000;12259999;67,8;10
;40.00;12250000;12259999;90,89;10
;50.00;12250000;12259999;90,89;10
;60.00;12250000;12259999;114;10
;70.00;12250000;12259999;114;10
;80.00;12250000;12259999;121,18;10
;90.00;12250000;12259999;121,18;10
;100.00;12250000;12259999;121,18;10
;10.00;12250000;12259999;48,53;8
;20.00;12250000;12259999;57,72;8
;35.00;12250000;12259999;70,77;8
;50.00;12250000;12259999;83,12;8
;70.00;12250000;12259999;92,58;8
;10.00;12260000;12269999;59,3;16
;20.00;12260000;12269999;67,8;16
;30.00;12260000;12269999;67,8;16
;40.00;12260000;12269999;90,89;16
;50.00;12260000;12269999;90,89;16
;60.00;12260000;12269999;114;16
;70.00;12260000;12269999;114;16
;80.00;12260000;12269999;121,18;16
;90.00;12260000;12269999;121,18;16
;100.00;12260000;12269999;121,18;16
;10.00;12260000;12269999;48,53;6
;20.00;12260000;12269999;57,72;6
;35.00;12260000;12269999;70,77;6
;50.00;12260000;12269999;83,12;6
;70.00;12260000;12269999;92,58;6
;10.00;12270000;12279999;59,3;16
;20.00;12270000;12279999;67,8;16
;30.00;12270000;12279999;67,8;16
;40.00;12270000;12279999;90,89;16
;50.00;12270000;12279999;90,89;16
;60.00;12270000;12279999;114;16
;70.00;12270000;12279999;114;16
;80.00;12270000;12279999;121,18;16
;90.00;12270000;12279999;121,18;16
;100.00;12270000;12279999;121,18;16
;10.00;12270000;12279999;48,53;8
;20.00;12270000;12279999;57,72;8
;35.00;12270000;12279999;70,77;8
;50.00;12270000;12279999;83,12;8
;70.00;12270000;12279999;92,58;8
;10.00;12280001;12299999;59,3;16
;20.00;12280001;12299999;67,8;16
;30.00;12280001;12299999;67,8;16
;40.00;12280001;12299999;90,89;16
;50.00;12280001;12299999;90,89;16
;60.00;12280001;12299999;114;16
;70.00;12280001;12299999;114;16
;80.00;12280001;12299999;121,18;16
;90.00;12280001;12299999;121,18;16
;100.00;12280001;12299999;121,18;16
;10.00;12280001;12299999;48,53;5
;20.00;12280001;12299999;57,72;5
;35.00;12280001;12299999;70,77;5
;50.00;12280001;12299999;83,12;5
;70.00;12280001;12299999;92,58;5
;10.00;12300001;12349999;59,3;16
;20.00;12300001;12349999;67,8;16
;30.00;12300001;12349999;67,8;16
;40.00;12300001;12349999;90,89;16
;50.00;12300001;12349999;90,89;16
;60.00;12300001;12349999;114;16
;70.00;12300001;12349999;114;16
;80.00;12300001;12349999;121,18;16
;90.00;12300001;12349999;121,18;16
;100.00;12300001;12349999;121,18;16
;10.00;12300001;12349999;46,44;4
;20.00;12300001;12349999;55,21;4
;35.00;12300001;12349999;67,68;4
;50.00;12300001;12349999;79,51;4
;70.00;12300001;12349999;88,56;4
;10.00;12350000;12379999;59,3;16
;20.00;12350000;12379999;67,8;16
;30.00;12350000;12379999;67,8;16
;40.00;12350000;12379999;90,89;16
;50.00;12350000;12379999;90,89;16
;60.00;12350000;12379999;114;16
;70.00;12350000;12379999;114;16
;80.00;12350000;12379999;121,18;16
;90.00;12350000;12379999;121,18;16
;100.00;12350000;12379999;121,18;16
;10.00;12350000;12379999;48,53;4
;20.00;12350000;12379999;57,72;4
;35.00;12350000;12379999;70,77;4
;50.00;12350000;12379999;83,12;4
;70.00;12350000;12379999;92,58;4
;10.00;12380000;12399999;59,3;16
;20.00;12380000;12399999;67,8;16
;30.00;12380000;12399999;67,8;16
;40.00;12380000;12399999;90,89;16
;50.00;12380000;12399999;90,89;16
;60.00;12380000;12399999;114;16
;70.00;12380000;12399999;114;16
;80.00;12380000;12399999;121,18;16
;90.00;12380000;12399999;121,18;16
;100.00;12380000;12399999;121,18;16
;10.00;12380000;12399999;48,53;7
;20.00;12380000;12399999;57,72;7
;35.00;12380000;12399999;70,77;7
;50.00;12380000;12399999;83,12;7
;70.00;12380000;12399999;92,58;7
;10.00;12400001;12449999;59,3;16
;20.00;12400001;12449999;67,8;16
;30.00;12400001;12449999;67,8;16
;40.00;12400001;12449999;90,89;16
;50.00;12400001;12449999;90,89;16
;60.00;12400001;12449999;114;16
;70.00;12400001;12449999;114;16
;80.00;12400001;12449999;121,18;16
;90.00;12400001;12449999;121,18;16
;100.00;12400001;12449999;121,18;16
;10.00;12400001;12449999;48,53;4
;20.00;12400001;12449999;57,72;4
;35.00;12400001;12449999;70,77;4
;50.00;12400001;12449999;83,12;4
;70.00;12400001;12449999;92,58;4
;10.00;12450000;12459999;59,3;16
;20.00;12450000;12459999;67,8;16
;30.00;12450000;12459999;67,8;16
;40.00;12450000;12459999;90,89;16
;50.00;12450000;12459999;90,89;16
;60.00;12450000;12459999;114;16
;70.00;12450000;12459999;114;16
;80.00;12450000;12459999;121,18;16
;90.00;12450000;12459999;121,18;16
;100.00;12450000;12459999;121,18;16
;10.00;12450000;12459999;48,53;5
;20.00;12450000;12459999;57,72;5
;35.00;12450000;12459999;70,77;5
;50.00;12450000;12459999;83,12;5
;70.00;12450000;12459999;92,58;5
;10.00;12460000;12489999;59,3;16
;20.00;12460000;12489999;67,8;16
;30.00;12460000;12489999;67,8;16
;40.00;12460000;12489999;90,89;16
;50.00;12460000;12489999;90,89;16
;60.00;12460000;12489999;114;16
;70.00;12460000;12489999;114;16
;80.00;12460000;12489999;121,18;16
;90.00;12460000;12489999;121,18;16
;100.00;12460000;12489999;121,18;16
;10.00;12460000;12489999;48,53;5
;20.00;12460000;12489999;57,72;5
;35.00;12460000;12489999;70,77;5
;50.00;12460000;12489999;83,12;5
;70.00;12460000;12489999;92,58;5
;10.00;12490000;12499999;59,3;16
;20.00;12490000;12499999;67,8;16
;30.00;12490000;12499999;67,8;16
;40.00;12490000;12499999;90,89;16
;50.00;12490000;12499999;90,89;16
;60.00;12490000;12499999;114;16
;70.00;12490000;12499999;114;16
;80.00;12490000;12499999;121,18;16
;90.00;12490000;12499999;121,18;16
;100.00;12490000;12499999;121,18;16
;10.00;12500001;12524999;59,3;16
;20.00;12500001;12524999;67,8;16
;30.00;12500001;12524999;67,8;16
;40.00;12500001;12524999;90,89;16
;50.00;12500001;12524999;90,89;16
;60.00;12500001;12524999;114;16
;70.00;12500001;12524999;114;16
;80.00;12500001;12524999;121,18;16
;90.00;12500001;12524999;121,18;16
;100.00;12500001;12524999;121,18;16
;10.00;12500001;12524999;48,53;4
;20.00;12500001;12524999;57,72;4
;35.00;12500001;12524999;70,77;4
;50.00;12500001;12524999;83,12;4
;70.00;12500001;12524999;92,58;4
;10.00;12525000;12529999;59,3;16
;20.00;12525000;12529999;67,8;16
;30.00;12525000;12529999;67,8;16
;40.00;12525000;12529999;90,89;16
;50.00;12525000;12529999;90,89;16
;60.00;12525000;12529999;114;16
;70.00;12525000;12529999;114;16
;80.00;12525000;12529999;121,18;16
;90.00;12525000;12529999;121,18;16
;100.00;12525000;12529999;121,18;16
;10.00;12525000;12529999;48,53;4
;20.00;12525000;12529999;57,72;4
;35.00;12525000;12529999;70,77;4
;50.00;12525000;12529999;83,12;4
;70.00;12525000;12529999;92,58;4
;10.00;12530000;12569999;59,3;16
;20.00;12530000;12569999;67,8;16
;30.00;12530000;12569999;67,8;16
;40.00;12530000;12569999;90,89;16
;50.00;12530000;12569999;90,89;16
;60.00;12530000;12569999;114;16
;70.00;12530000;12569999;114;16
;80.00;12530000;12569999;121,18;16
;90.00;12530000;12569999;121,18;16
;100.00;12530000;12569999;121,18;16
;10.00;12530000;12569999;48,53;8
;20.00;12530000;12569999;57,72;8
;35.00;12530000;12569999;70,77;8
;50.00;12530000;12569999;83,12;8
;70.00;12530000;12569999;92,58;8
;10.00;12570000;12579999;48,53;15
;20.00;12570000;12579999;57,72;15
;35.00;12570000;12579999;70,77;15
;50.00;12570000;12579999;83,12;15
;70.00;12570000;12579999;92,58;15
;10.00;12580000;12599999;59,3;16
;20.00;12580000;12599999;67,8;16
;30.00;12580000;12599999;67,8;16
;40.00;12580000;12599999;90,89;16
;50.00;12580000;12599999;90,89;16
;60.00;12580000;12599999;114;16
;70.00;12580000;12599999;114;16
;80.00;12580000;12599999;121,18;16
;90.00;12580000;12599999;121,18;16
;100.00;12580000;12599999;121,18;16
;10.00;12580000;12599999;48,53;4
;20.00;12580000;12599999;57,72;4
;35.00;12580000;12599999;70,77;4
;50.00;12580000;12599999;83,12;4
;70.00;12580000;12599999;92,58;4
;10.00;12600001;12614999;59,3;16
;20.00;12600001;12614999;67,8;16
;30.00;12600001;12614999;67,8;16
;40.00;12600001;12614999;90,89;16
;50.00;12600001;12614999;90,89;16
;60.00;12600001;12614999;114;16
;70.00;12600001;12614999;114;16
;80.00;12600001;12614999;121,18;16
;90.00;12600001;12614999;121,18;16
;100.00;12600001;12614999;121,18;16
;10.00;12600001;12614999;48,53;4
;20.00;12600001;12614999;57,72;4
;35.00;12600001;12614999;70,77;4
;50.00;12600001;12614999;83,12;4
;70.00;12600001;12614999;92,58;4
;10.00;12615000;12619999;59,3;16
;20.00;12615000;12619999;67,8;16
;30.00;12615000;12619999;67,8;16
;40.00;12615000;12619999;90,89;16
;50.00;12615000;12619999;90,89;16
;60.00;12615000;12619999;114;16
;70.00;12615000;12619999;114;16
;80.00;12615000;12619999;121,18;16
;90.00;12615000;12619999;121,18;16
;100.00;12615000;12619999;121,18;16
;10.00;12615000;12619999;48,53;7
;20.00;12615000;12619999;57,72;7
;35.00;12615000;12619999;70,77;7
;50.00;12615000;12619999;83,12;7
;70.00;12615000;12619999;92,58;7
;10.00;12620000;12629999;59,3;16
;20.00;12620000;12629999;67,8;16
;30.00;12620000;12629999;67,8;16
;40.00;12620000;12629999;90,89;16
;50.00;12620000;12629999;90,89;16
;60.00;12620000;12629999;114;16
;70.00;12620000;12629999;114;16
;80.00;12620000;12629999;121,18;16
;90.00;12620000;12629999;121,18;16
;100.00;12620000;12629999;121,18;16
;10.00;12620000;12629999;48,53;8
;20.00;12620000;12629999;57,72;8
;35.00;12620000;12629999;70,77;8
;50.00;12620000;12629999;83,12;8
;70.00;12620000;12629999;92,58;8
;10.00;12630000;12689999;59,3;16
;20.00;12630000;12689999;67,8;16
;30.00;12630000;12689999;67,8;16
;40.00;12630000;12689999;90,89;16
;50.00;12630000;12689999;90,89;16
;60.00;12630000;12689999;114;16
;70.00;12630000;12689999;114;16
;80.00;12630000;12689999;121,18;16
;90.00;12630000;12689999;121,18;16
;100.00;12630000;12689999;121,18;16
;10.00;12630000;12689999;48,53;5
;20.00;12630000;12689999;57,72;5
;35.00;12630000;12689999;70,77;5
;50.00;12630000;12689999;83,12;5
;70.00;12630000;12689999;92,58;5
;10.00;12690000;12699999;59,3;16
;20.00;12690000;12699999;67,8;16
;30.00;12690000;12699999;67,8;16
;40.00;12690000;12699999;90,89;16
;50.00;12690000;12699999;90,89;16
;60.00;12690000;12699999;114;16
;70.00;12690000;12699999;114;16
;80.00;12690000;12699999;121,18;16
;90.00;12690000;12699999;121,18;16
